StudentID,Name,Major,GPA,EnrollmentDate
103195,Budi,Computer Science,3.06,2019-07-18
103196,Budi,Business,2.96,2020-03-03
103197,Eka,Business,3.23,2020-10-30
103198,Dina,Business,3.58,2018-05-01
103199,Dina,Business,3.49,2021-11-14
103200,Eka,Engineering,,2022-05-01
103201,Ari,Computer Science,2.54,2022-05-22
103202,Ari,Law,3.56,2019-07-06
103203,Cici,Business,3.33,2020-07-30
103204,Dina,Computer Science,2.41,2019-08-21
103205,Ari,Engineering,2.37,2019-05-18
103206,Budi,Engineering,3.43,2020-12-29
103207,Budi,Law,3.02,2021-07-20
103208,Budi,Business,2.93,2018-07-17
103209,Eka,Engineering,2.63,2020-09-28
103210,Eka,Business,3.04,2019-04-08
103211,Dina,Computer Science,3.97,2022-03-24
103212,Eka,Engineering,2.43,2018-12-14
103213,Dina,Law,2.4,2018-11-07
103214,Cici,Law,3.0,2022-04-16
103215,Eka,Law,3.46,2018-03-16
103216,Cici,Law,3.36,2018-11-23
103217,Eka,Computer Science,3.19,2019-02-06
103218,Dina,Computer Science,3.6,2018-04-24
103219,Ari,Computer Science,3.96,2021-02-03
103220,Ari,Business,3.0,2022-07-16
103221,Cici,Business,2.58,2021-12-20
103222,Budi,Computer Science,2.63,2019-05-09
103223,Eka,Computer Science,3.2,2020-03-14
103224,Eka,Computer Science,2.68,2019-06-26
103225,Budi,Engineering,2.67,2020-08-10
103226,Eka,Computer Science,2.52,2020-09-14
103227,Ari,Computer Science,2.05,2019-09-28
103228,Budi,Law,2.18,2021-08-19
103229,Eka,Engineering,2.66,2021-06-15
103230,Ari,Law,2.82,2019-07-05
103231,Ari,Law,2.31,2022-09-06
103232,Budi,Business,2.78,2021-07-21
103233,Ari,Business,2.93,2020-02-03
103234,Dina,Business,3.3,2018-07-24
103235,Budi,Law,3.0,2021-08-17
103236,Ari,Engineering,2.92,2019-11-18
103237,Cici,Engineering,3.76,2022-02-09
103238,Cici,Law,3.38,2022-10-06
103239,Ari,Business,3.98,2020-11-19
103240,Eka,Engineering,2.38,2020-06-08
103241,Ari,Computer Science,3.88,2021-10-23
103242,Dina,Law,3.01,2021-12-01
103243,Ari,Computer Science,2.08,2022-10-23
103244,Ari,Computer Science,2.54,2021-05-01
103245,Cici,Engineering,3.73,2022-02-06
103246,Cici,Computer Science,2.58,2022-04-08
103247,Ari,Business,3.59,2022-11-01
103248,Cici,Law,3.39,2019-02-21
103249,Ari,Business,3.02,2021-03-08
103250,Budi,Computer Science,2.43,2020-05-18
103251,Eka,Law,2.86,2020-03-16
103252,Dina,Business,3.68,2020-07-09
103253,Budi,Law,2.01,2019-01-23
103254,Ari,Engineering,2.98,2020-01-28
103255,Budi,Computer Science,3.15,2021-07-17
103256,Eka,Law,3.04,2022-12-26
103257,Budi,Computer Science,2.46,2019-11-05
103258,Cici,Business,3.59,2022-07-24
103259,Dina,Law,2.79,2020-08-15
103260,Eka,Business,3.17,2022-06-02
103261,Ari,Computer Science,2.99,2019-05-06
103262,Dina,Computer Science,2.02,2022-05-11
103263,Ari,Law,2.21,2021-04-21
103264,Ari,Business,2.1,2019-09-02
103265,Cici,Computer Science,2.94,2021-10-30
103266,Ari,Engineering,2.07,2020-01-23
103267,Ari,Business,2.43,2018-07-18
103268,Dina,Law,3.69,2022-10-02
103269,Cici,Business,3.37,2022-03-28
103270,Cici,Engineering,2.17,2019-03-21
103271,Eka,Law,3.58,2021-04-26
103272,Ari,Business,2.37,2020-11-30
103273,Dina,Computer Science,2.76,2021-08-27
103274,Ari,Computer Science,2.79,2020-03-01
103275,Budi,Engineering,2.09,2021-03-04
103276,Eka,Business,2.31,2020-03-04
103277,Dina,Engineering,3.49,2019-06-04
103278,Budi,Business,3.82,2022-08-19
103279,Dina,Computer Science,3.82,2020-04-08
103280,Cici,Law,3.32,2022-09-26
103281,Ari,Law,2.03,2022-11-22
103282,Ari,Law,3.41,2022-07-19
103283,Eka,Law,2.97,2021-03-30
103284,Dina,Law,2.56,2021-10-20
103285,Cici,Business,2.03,2022-12-19
103286,Eka,Business,2.23,2021-04-19
103287,Eka,Engineering,2.76,2020-09-16
103288,Eka,Engineering,2.91,2019-09-19
103289,Dina,Computer Science,2.57,2020-05-03
103290,Ari,Business,3.14,2020-01-04
103291,Cici,Engineering,3.35,2019-06-24
103292,Dina,Business,3.12,2020-11-24
103293,Cici,Computer Science,2.76,2018-02-11
103294,Cici,Business,2.27,2019-10-12
103295,Dina,Business,2.45,2022-10-18
103296,Budi,Business,3.18,2022-01-30
103297,Cici,Business,3.17,2021-03-05
103298,Budi,Law,2.28,2022-03-01
103299,Cici,Law,3.77,2021-05-25
103300,Ari,Computer Science,2.72,2018-11-03
103301,Dina,Computer Science,2.38,2019-09-13
103302,Eka,Computer Science,3.7,2021-11-25
103303,Cici,Engineering,3.76,2021-11-01
103304,Dina,Law,3.66,2021-08-13
103305,Budi,Business,2.34,2020-05-11
103306,Budi,Law,2.59,2018-11-21
103307,Ari,Law,3.1,2022-02-19
103308,Dina,Engineering,2.99,2019-11-14
103309,Dina,Business,2.7,2021-11-30
103310,Dina,Business,3.3,2021-05-15
103311,Budi,Engineering,2.36,2019-07-27
103312,Dina,Business,2.06,2020-01-20
103313,Eka,Law,3.74,2020-12-17
103314,Cici,Engineering,2.55,2020-10-05
103315,Dina,Law,3.34,2022-09-24
103316,Ari,Business,2.48,2021-02-22
103317,Ari,Engineering,3.73,2022-12-12
103318,Cici,Business,3.44,2019-06-02
103319,Ari,Law,2.03,2020-01-15
103320,Ari,Business,3.81,2019-05-15
103321,Dina,Law,3.53,2020-06-08
103322,Budi,Business,2.67,2018-06-28
103323,Cici,Engineering,3.59,2020-12-30
103324,Ari,Business,3.97,2019-09-13
103325,Ari,Engineering,3.24,2019-06-28
103326,Eka,Business,2.64,2022-11-24
103327,Cici,Law,3.57,2019-10-10
103328,Eka,Computer Science,2.83,2022-11-26
103329,Eka,Computer Science,3.41,2022-01-11
103330,Ari,Computer Science,2.55,2019-02-09
103331,Eka,Business,3.78,2018-06-05
103332,Eka,Business,2.49,2018-06-19
103333,Cici,Law,3.38,2022-05-08
103334,Budi,Business,2.7,2021-11-30
103335,Budi,Business,2.13,2021-11-05
103336,Ari,Law,3.86,2021-01-29
103337,Eka,Engineering,3.2,2020-05-31
103338,Dina,Business,3.65,2019-12-04
103339,Budi,Engineering,2.73,2018-03-14
103340,Ari,Engineering,2.27,2021-02-12
103341,Budi,Law,2.64,2021-05-11
103342,Ari,Business,3.29,2021-10-28
103343,Eka,Engineering,2.86,2022-10-21
103344,Budi,Engineering,3.53,2019-01-09
103345,Budi,Computer Science,2.36,2021-03-11
103346,Budi,Law,3.51,2021-03-11
103347,Ari,Law,2.4,2019-02-20
103348,Ari,Law,2.07,2019-05-26
103349,Ari,Engineering,2.14,2022-07-25
103350,Budi,Engineering,3.54,2021-10-16
103351,Eka,Computer Science,2.55,2022-03-04
103352,Budi,Business,2.17,2019-11-06
103353,Budi,Computer Science,3.32,2020-03-07
103354,Eka,Computer Science,3.27,2022-09-27
103355,Budi,Law,3.53,2022-01-27
103356,Dina,Computer Science,3.95,2021-08-14
103357,Ari,Computer Science,2.27,2019-02-08
103358,Cici,Business,2.24,2021-06-30
103359,Dina,Engineering,2.59,2018-06-26
103360,Ari,Law,2.15,2021-05-17
103361,Ari,Business,2.81,2022-08-11
103362,Budi,Business,2.7,2018-07-09
103363,Dina,Business,2.52,2022-01-04
103364,Eka,Business,3.06,2021-03-25
103365,Eka,Computer Science,2.7,2018-11-26
103366,Eka,Engineering,2.9,2020-02-01
103367,Cici,Computer Science,2.88,2021-09-24
103368,Budi,Law,2.46,2019-10-31
103369,Cici,Business,2.1,2018-01-05
103370,Ari,Engineering,3.66,2022-09-12
103371,Cici,Law,3.49,2018-11-14
103372,Dina,Law,2.99,2018-01-06
103373,Budi,Law,2.2,2021-01-06
103374,Cici,Business,2.11,2020-06-08
103375,Budi,Law,3.24,2020-12-26
103376,Ari,Engineering,2.83,2022-11-02
103377,Cici,Computer Science,2.07,2019-11-28
103378,Ari,Engineering,2.12,2021-04-03
103379,Eka,Law,2.77,2020-07-07
103380,Ari,Engineering,3.44,2020-06-02
103381,Eka,Computer Science,2.9,2021-09-24
103382,Dina,Business,3.25,2019-06-02
103383,Budi,Engineering,3.42,2021-10-31
103384,Dina,Business,2.67,2020-06-04
103385,Eka,Business,2.52,2019-01-12
103386,Budi,Law,2.21,2020-07-17
103387,Budi,Computer Science,2.25,2021-01-24
103388,Dina,Engineering,2.15,2022-10-21
103389,Ari,Law,2.66,2021-07-22
103390,Budi,Engineering,2.6,2022-01-06
103391,Ari,Engineering,2.78,2022-02-06
103392,Budi,Law,3.33,2022-06-21
103393,Ari,Engineering,3.54,2019-07-05
103394,Budi,Law,3.43,2022-03-16
103395,Ari,Business,2.02,2022-10-19
103396,Eka,Business,2.59,2018-01-02
103397,Ari,Engineering,3.4,2021-09-28
103398,Eka,Business,2.3,2018-01-03
103399,Budi,Business,2.89,2022-08-19
103400,Dina,Business,,2019-06-14
103401,Eka,Computer Science,3.71,2018-12-25
103402,Ari,Engineering,2.05,2020-11-27
103403,Cici,Engineering,2.0,2021-04-29
103404,Budi,Engineering,2.67,2022-02-12
103405,Cici,Business,3.48,2018-05-14
103406,Cici,Computer Science,2.98,2022-05-30
103407,Ari,Business,3.66,2019-08-04
103408,Cici,Law,2.52,2018-10-27
103409,Eka,Law,2.81,2021-01-17
103410,Ari,Engineering,2.69,2018-02-28
103411,Dina,Engineering,3.74,2022-02-23
103412,Budi,Business,3.57,2018-10-18
103413,Ari,Law,3.33,2019-11-01
103414,Cici,Computer Science,2.93,2020-10-31
103415,Cici,Computer Science,3.67,2018-07-25
103416,Dina,Business,2.91,2019-02-13
103417,Ari,Business,3.19,2021-10-09
103418,Budi,Engineering,2.47,2019-02-12
103419,Eka,Engineering,2.88,2019-09-20
103420,Cici,Business,3.47,2022-08-17
103421,Budi,Engineering,3.23,2018-07-03
103422,Ari,Computer Science,3.6,2022-02-17
103423,Budi,Computer Science,3.9,2020-03-07
103424,Ari,Law,2.32,2018-12-29
103425,Cici,Business,2.48,2021-09-13
103426,Ari,Business,2.06,2022-01-15
103427,Dina,Law,2.5,2019-06-10
103428,Ari,Engineering,3.38,2020-12-27
103429,Dina,Computer Science,3.05,2018-09-04
103430,Ari,Law,2.75,2022-08-17
103431,Cici,Computer Science,2.81,2018-11-17
103432,Eka,Computer Science,2.67,2021-04-18
103433,Ari,Computer Science,3.44,2018-05-15
103434,Budi,Engineering,2.87,2021-08-22
103435,Eka,Business,2.95,2019-12-15
103436,Budi,Engineering,3.31,2022-02-05
103437,Ari,Business,2.02,2021-09-03
103438,Dina,Computer Science,2.74,2019-04-21
103439,Cici,Business,3.66,2019-01-09
103440,Cici,Business,3.88,2022-02-09
103441,Ari,Engineering,3.82,2021-02-07
103442,Budi,Engineering,3.54,2022-07-05
103443,Eka,Computer Science,2.26,2021-06-17
103444,Ari,Business,2.55,2019-03-30
103445,Ari,Computer Science,3.57,2020-11-30
103446,Ari,Law,2.89,2020-02-14
103447,Dina,Business,3.48,2021-09-16
103448,Dina,Engineering,3.58,2020-02-09
103449,Eka,Computer Science,2.26,2021-01-02
103450,Eka,Business,3.94,2022-10-07
103451,Eka,Law,2.41,2018-11-09
103452,Dina,Business,3.58,2018-01-27
103453,Dina,Engineering,3.61,2021-02-07
103454,Dina,Engineering,3.39,2020-10-08
103455,Dina,Engineering,3.66,2018-06-10
103456,Ari,Engineering,2.1,2021-12-04
103457,Budi,Law,2.81,2020-11-26
103458,Eka,Law,2.07,2021-07-07
103459,Ari,Engineering,3.43,2020-06-12
103460,Cici,Engineering,2.14,2022-09-14
103461,Cici,Business,2.6,2019-12-16
103462,Cici,Engineering,2.72,2018-07-11
103463,Ari,Business,3.95,2022-03-12
103464,Budi,Business,2.04,2018-08-27
103465,Dina,Engineering,3.75,2020-01-29
103466,Ari,Computer Science,3.81,2020-02-16
103467,Cici,Engineering,2.37,2021-03-20
103468,Eka,Engineering,3.67,2018-09-27
103469,Cici,Engineering,3.86,2022-02-13
103470,Eka,Engineering,2.48,2022-04-25
103471,Budi,Business,2.31,2018-01-15
103472,Ari,Law,3.89,2019-06-10
103473,Eka,Law,2.65,2018-12-03
103474,Ari,Computer Science,2.3,2022-07-07
103475,Dina,Business,3.81,2019-01-27
103476,Dina,Law,2.43,2019-04-01
103477,Budi,Computer Science,2.95,2020-03-21
103478,Cici,Business,2.89,2018-02-08
103479,Eka,Engineering,2.84,2020-04-15
103480,Eka,Business,2.21,2019-11-12
103481,Dina,Business,2.04,2022-08-17
103482,Ari,Computer Science,3.0,2021-06-19
103483,Eka,Engineering,3.92,2020-11-17
103484,Eka,Engineering,3.84,2022-11-10
103485,Dina,Business,3.88,2022-08-26
103486,Dina,Engineering,2.37,2020-10-18
103487,Budi,Business,3.88,2021-08-29
103488,Ari,Business,3.22,2021-04-11
103489,Budi,Computer Science,3.89,2022-08-13
103490,Ari,Computer Science,3.47,2021-05-07
103491,Dina,Engineering,2.72,2022-04-26
103492,Cici,Engineering,2.29,2022-03-12
103493,Eka,Law,2.73,2020-01-08
103494,Eka,Engineering,3.04,2021-01-15
103495,Dina,Business,3.1,2022-04-18
103496,Cici,Computer Science,2.84,2019-08-18
103497,Eka,Engineering,3.45,2021-07-01
103498,Cici,Engineering,2.68,2020-10-19
103499,Ari,Law,2.89,2022-07-02
103500,Eka,Business,2.74,2020-12-23
103501,Cici,Computer Science,3.09,2019-07-23
103502,Budi,Business,3.7,2022-09-29
103503,Ari,Engineering,3.34,2022-02-23
103504,Cici,Engineering,3.19,2019-05-14
103505,Budi,Computer Science,2.49,2018-10-18
103506,Cici,Law,2.74,2019-04-04
103507,Budi,Engineering,2.1,2019-06-21
103508,Ari,Engineering,3.69,2020-10-28
103509,Ari,Law,3.24,2019-12-14
103510,Budi,Computer Science,2.03,2018-09-03
103511,Budi,Engineering,2.43,2018-05-03
103512,Ari,Engineering,3.83,2018-03-29
103513,Budi,Law,3.7,2019-06-19
103514,Dina,Engineering,2.37,2022-08-17
103515,Budi,Engineering,3.64,2018-01-24
103516,Cici,Engineering,3.67,2019-01-06
103517,Cici,Law,2.44,2021-09-04
103518,Dina,Business,3.87,2019-11-05
103519,Budi,Computer Science,2.01,2021-04-24
103520,Eka,Engineering,2.95,2021-12-20
103521,Eka,Computer Science,3.01,2022-10-29
103522,Ari,Law,2.36,2022-03-11
103523,Cici,Business,2.72,2018-04-20
103524,Eka,Engineering,3.04,2018-12-05
103525,Cici,Business,3.06,2019-05-14
103526,Cici,Engineering,3.74,2018-09-13
103527,Ari,Computer Science,2.97,2020-09-10
103528,Cici,Business,2.78,2022-08-14
103529,Cici,Engineering,2.24,2022-10-30
103530,Eka,Law,3.63,2021-11-02
103531,Cici,Engineering,3.74,2021-02-28
103532,Dina,Computer Science,3.47,2022-08-24
103533,Budi,Law,2.09,2018-09-10
103534,Cici,Law,3.62,2022-11-24
103535,Ari,Computer Science,3.32,2019-04-27
103536,Cici,Engineering,3.48,2020-07-15
103537,Ari,Business,2.79,2020-12-20
103538,Dina,Engineering,3.72,2022-11-28
103539,Ari,Computer Science,3.15,2021-07-23
103540,Eka,Law,3.3,2019-07-02
103541,Dina,Law,2.79,2021-12-13
103542,Budi,Engineering,2.18,2018-03-10
103543,Ari,Business,2.83,2022-06-18
103544,Dina,Computer Science,2.86,2018-04-24
103545,Budi,Law,3.36,2021-07-26
103546,Cici,Law,3.89,2020-11-08
103547,Ari,Computer Science,2.76,2019-10-23
103548,Cici,Law,3.56,2019-03-31
103549,Cici,Law,2.05,2019-11-22
103550,Dina,Business,2.26,2021-10-02
103551,Cici,Engineering,3.64,2019-12-09
103552,Ari,Computer Science,2.92,2022-03-05
103553,Cici,Computer Science,2.17,2021-11-13
103554,Budi,Business,3.19,2018-03-12
103555,Cici,Computer Science,3.79,2019-06-14
103556,Ari,Law,3.72,2020-09-28
103557,Dina,Business,2.3,2020-10-29
103558,Ari,Business,3.87,2018-09-13
103559,Dina,Law,3.91,2022-09-24
103560,Dina,Computer Science,3.02,2020-07-07
103561,Dina,Business,3.2,2018-06-17
103562,Eka,Engineering,3.3,2019-02-28
103563,Cici,Law,2.06,2021-11-11
103564,Cici,Law,2.2,2021-12-02
103565,Cici,Law,3.13,2018-04-20
103566,Ari,Engineering,2.72,2018-07-01
103567,Cici,Engineering,2.26,2022-09-13
103568,Dina,Engineering,2.76,2020-05-02
103569,Dina,Computer Science,3.37,2019-01-03
103570,Eka,Computer Science,2.79,2020-09-14
103571,Budi,Computer Science,2.3,2020-10-03
103572,Budi,Computer Science,2.33,2019-11-05
103573,Cici,Law,2.38,2021-09-09
103574,Eka,Law,2.34,2019-01-02
103575,Budi,Law,2.13,2020-12-12
103576,Ari,Computer Science,3.52,2020-09-03
103577,Cici,Engineering,3.99,2020-08-19
103578,Cici,Engineering,2.93,2018-01-17
103579,Cici,Computer Science,3.78,2021-02-07
103580,Dina,Engineering,3.09,2021-09-29
103581,Ari,Business,2.86,2021-10-14
103582,Cici,Engineering,2.29,2021-05-28
103583,Dina,Business,2.48,2018-09-04
103584,Cici,Law,3.42,2018-11-01
103585,Eka,Law,2.63,2019-02-10
103586,Eka,Law,2.98,2022-07-05
103587,Ari,Law,3.61,2022-11-04
103588,Eka,Business,2.24,2020-01-18
103589,Cici,Computer Science,3.94,2021-05-08
103590,Cici,Engineering,3.47,2021-08-01
103591,Budi,Engineering,2.1,2022-07-12
103592,Ari,Engineering,2.81,2019-02-27
103593,Ari,Business,3.32,2018-12-03
103594,Cici,Engineering,3.41,2020-03-22
103595,Eka,Law,2.32,2020-10-15
103596,Ari,Law,3.24,2021-09-08
103597,Cici,Business,3.43,2022-11-01
103598,Cici,Business,2.81,2018-11-08
103599,Budi,Computer Science,2.24,2019-04-17
103600,Budi,Computer Science,,2021-03-07
103601,Cici,Engineering,3.1,2020-11-07
103602,Cici,Engineering,2.33,2018-08-21
103603,Dina,Engineering,2.56,2018-10-01
103604,Ari,Engineering,2.94,2022-03-26
103605,Budi,Engineering,3.73,2019-03-09
103606,Dina,Business,3.89,2021-09-01
103607,Cici,Engineering,2.63,2021-01-22
103608,Eka,Law,2.22,2019-05-13
103609,Budi,Law,2.13,2018-12-29
103610,Eka,Business,3.84,2021-10-22
103611,Ari,Computer Science,3.4,2020-03-21
103612,Budi,Computer Science,2.78,2018-10-18
103613,Dina,Engineering,2.18,2020-01-30
103614,Dina,Computer Science,3.86,2019-04-12
103615,Cici,Law,3.2,2019-08-10
103616,Budi,Computer Science,2.36,2020-07-19
103617,Ari,Computer Science,3.73,2019-11-01
103618,Ari,Law,2.03,2019-11-04
103619,Dina,Computer Science,2.5,2022-04-11
103620,Eka,Business,2.42,2018-03-03
103621,Dina,Business,2.28,2020-08-13
103622,Ari,Computer Science,2.6,2021-04-21
103623,Budi,Computer Science,3.81,2020-07-31
103624,Budi,Computer Science,3.47,2020-05-23
103625,Eka,Law,3.87,2021-11-01
103626,Budi,Law,3.18,2022-06-20
103627,Cici,Business,3.91,2021-06-10
103628,Cici,Engineering,3.62,2018-04-27
103629,Eka,Business,3.54,2021-09-03
103630,Ari,Computer Science,2.41,2021-02-28
103631,Dina,Business,3.03,2021-12-17
103632,Budi,Business,2.22,2022-05-19
103633,Ari,Law,2.29,2019-11-24
103634,Dina,Computer Science,2.42,2021-10-30
103635,Cici,Engineering,3.77,2018-01-12
103636,Eka,Business,2.87,2020-11-08
103637,Budi,Engineering,3.48,2020-09-28
103638,Eka,Business,2.85,2020-09-02
103639,Dina,Business,3.38,2018-01-09
103640,Eka,Law,3.86,2018-12-14
103641,Ari,Business,3.4,2018-02-28
103642,Dina,Computer Science,2.72,2018-12-25
103643,Ari,Engineering,3.58,2018-12-16
103644,Cici,Business,2.91,2020-05-12
103645,Ari,Law,2.36,2018-01-20
103646,Eka,Law,3.65,2021-01-22
103647,Budi,Law,2.07,2022-11-13
103648,Ari,Business,2.56,2021-01-28
103649,Dina,Law,3.31,2020-08-28
103650,Dina,Law,3.0,2021-08-09
103651,Eka,Law,3.01,2022-12-09
103652,Cici,Engineering,2.14,2019-07-13
103653,Eka,Business,2.47,2020-08-04
103654,Budi,Law,2.77,2021-04-19
103655,Ari,Law,2.78,2018-09-18
103656,Cici,Engineering,3.37,2021-04-30
103657,Cici,Business,2.94,2020-08-17
103658,Eka,Business,2.18,2018-11-18
103659,Dina,Law,3.07,2018-03-29
103660,Cici,Law,2.75,2021-10-22
103661,Budi,Engineering,3.8,2020-10-27
103662,Dina,Law,2.74,2019-01-10
103663,Budi,Business,3.12,2018-11-19
103664,Eka,Engineering,3.41,2018-12-25
103665,Eka,Computer Science,3.63,2020-12-22
103666,Budi,Engineering,3.13,2018-03-27
103667,Dina,Computer Science,2.63,2020-10-11
103668,Dina,Law,2.34,2020-11-19
103669,Ari,Computer Science,2.51,2021-11-24
103670,Cici,Engineering,3.11,2018-07-15
103671,Ari,Business,2.48,2022-11-12
103672,Budi,Law,3.24,2020-03-29
103673,Eka,Law,2.15,2022-03-13
103674,Eka,Business,3.99,2021-04-14
103675,Ari,Law,3.93,2022-08-09
103676,Ari,Business,3.7,2019-03-04
103677,Budi,Business,2.82,2018-02-01
103678,Budi,Law,2.25,2021-01-20
103679,Cici,Law,2.37,2020-09-29
103680,Dina,Engineering,3.44,2022-09-03
103681,Cici,Law,2.27,2018-04-02
103682,Budi,Business,3.76,2019-05-28
103683,Budi,Business,2.21,2018-09-19
103684,Ari,Engineering,3.08,2021-05-23
103685,Budi,Computer Science,3.35,2019-08-19
103686,Budi,Engineering,3.4,2021-12-25
103687,Dina,Engineering,3.7,2019-11-19
103688,Dina,Business,3.84,2018-12-26
103689,Eka,Engineering,2.77,2022-03-20
103690,Eka,Law,3.58,2019-01-26
103691,Cici,Engineering,3.18,2021-01-16
103692,Budi,Computer Science,3.72,2018-03-28
103693,Eka,Business,2.88,2018-09-04
103694,Eka,Engineering,3.13,2020-11-19
103695,Dina,Computer Science,2.93,2021-06-10
103696,Ari,Business,3.04,2022-06-19
103697,Ari,Business,2.12,2022-05-25
103698,Eka,Business,3.44,2021-05-12
103699,Ari,Engineering,2.67,2021-12-07
103700,Eka,Law,2.4,2022-06-22
103701,Eka,Law,3.22,2022-08-24
103702,Dina,Engineering,2.73,2020-05-26
103703,Eka,Law,3.31,2021-10-19
103704,Ari,Engineering,2.94,2018-09-15
103705,Eka,Computer Science,2.02,2019-05-16
103706,Ari,Engineering,3.92,2022-04-08
103707,Budi,Engineering,2.52,2018-12-29
103708,Ari,Business,3.57,2022-02-03
103709,Eka,Law,2.52,2018-03-21
103710,Budi,Law,2.46,2019-02-06
103711,Eka,Business,2.93,2022-06-18
103712,Cici,Law,2.86,2022-07-10
103713,Cici,Law,3.0,2021-11-17
103714,Dina,Business,3.8,2020-06-20
103715,Dina,Engineering,3.64,2020-04-20
103716,Ari,Computer Science,2.09,2020-09-06
103717,Dina,Engineering,3.54,2018-08-05
103718,Dina,Computer Science,3.46,2019-12-09
103719,Budi,Engineering,3.32,2020-07-13
103720,Cici,Business,3.53,2019-07-19
103721,Eka,Business,2.03,2019-06-26
103722,Budi,Computer Science,3.55,2020-04-04
103723,Cici,Law,3.67,2019-06-28
103724,Ari,Computer Science,2.04,2018-09-18
103725,Eka,Business,3.86,2019-06-05
103726,Eka,Law,3.29,2018-12-08
103727,Dina,Business,3.13,2021-12-11
103728,Budi,Business,3.26,2019-03-08
103729,Eka,Computer Science,3.04,2022-08-08
103730,Dina,Law,3.24,2022-11-05
103731,Dina,Law,2.48,2022-12-12
103732,Dina,Business,2.85,2022-03-08
103733,Cici,Computer Science,3.02,2022-11-30
103734,Budi,Engineering,3.73,2022-04-17
103735,Eka,Engineering,2.55,2020-08-19
103736,Budi,Computer Science,2.05,2019-03-27
103737,Ari,Computer Science,3.2,2018-05-17
103738,Budi,Law,2.94,2021-05-29
103739,Cici,Law,2.73,2020-05-03
103740,Cici,Law,3.14,2020-03-09
103741,Dina,Engineering,3.13,2019-10-04
103742,Budi,Business,2.45,2021-06-22
103743,Eka,Business,2.38,2022-02-27
103744,Eka,Law,3.61,2021-07-05
103745,Ari,Law,2.91,2022-03-17
103746,Cici,Computer Science,3.58,2018-01-11
103747,Cici,Computer Science,3.22,2018-03-12
103748,Cici,Business,2.15,2019-03-16
103749,Eka,Business,3.38,2018-09-11
103750,Eka,Computer Science,3.57,2020-07-23
103751,Ari,Business,2.85,2020-01-11
103752,Cici,Business,2.7,2020-04-30
103753,Ari,Law,2.57,2022-08-19
103754,Ari,Law,3.8,2019-03-24
103755,Eka,Computer Science,3.63,2022-10-07
103756,Budi,Computer Science,3.69,2018-01-15
